manu_sku,product_name,prod_page_url,updated_on,CASE,Price,Code
S-425,White Mailer Box 4x3x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.48, 0.46, 0.43, 0.37]","['C', 'C', 'C', 'C']"
S-417,White Mailer Box 4x3x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.64, 0.57, 0.47, 0.45]","['C', 'C', 'C', 'C']"
S-11232,White Mailer Box 4x4x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.65, 0.58, 0.48, 0.46]","['C', 'C', 'C', 'C']"
S-460,White Mailer Box 4x4x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.68, 0.61, 0.55, 0.47]","['C', 'C', 'C', 'C']"
S-426,White Mailer Box 4x4x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.75, 0.68, 0.61, 0.58]","['C', 'C', 'C', 'C']"
S-1719,White Mailer Box 4x4x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.91, 0.76, 0.7, 0.64]","['C', 'C', 'C', 'C']"
S-436,White Mailer Box 4.375x4.375x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.75, 0.68, 0.61, 0.58]","['C', 'C', 'C', 'C']"
S-440,White Mailer Box 4.375x4.375x2.5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.85, 0.73, 0.68, 0.61]","['C', 'C', 'C', 'C']"
S-466,White Mailer Box 4.375x4.375x3.5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.98, 0.85, 0.75, 0.7]","['C', 'C', 'C', 'C']"
S-467,White Mailer Box 5x2x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.47, 0.45, 0.41, 0.36]","['C', 'C', 'C', 'C']"
S-16519,White Mailer Box 5x3x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.53, 0.46, 0.43, 0.37]","['C', 'C', 'C', 'C']"
S-461,White Mailer Box 5x3x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.58, 0.48, 0.45, 0.41]","['C', 'C', 'C', 'C']"
S-418,White Mailer Box 5x3x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.66, 0.59, 0.53, 0.47]","['C', 'C', 'C', 'C']"
S-16520,White Mailer Box 5x3x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.89, 0.76, 0.7, 0.65]","['C', 'C', 'C', 'C']"
S-463,White Mailer Box 5x4x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.71, 0.64, 0.59, 0.53]","['C', 'C', 'C', 'C']"
S-428,White Mailer Box 5x4x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.85, 0.73, 0.68, 0.61]","['C', 'C', 'C', 'C']"
S-1720,White Mailer Box 5x4x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.98, 0.85, 0.75, 0.7]","['C', 'C', 'C', 'C']"
S-14291,White Mailer Box 5x5x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.92, 0.82, 0.73, 0.68]","['C', 'C', 'C', 'C']"
S-11233,White Mailer Box 5x5x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.99, 0.88, 0.75, 0.7]","['C', 'C', 'C', 'C']"
S-464,White Mailer Box 5x5x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.06, 0.92, 0.82, 0.75]","['C', 'C', 'C', 'C']"
S-1721,White Mailer Box 5x5x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.12, 1.04, 0.95, 0.82]","['C', 'C', 'C', 'C']"
S-9853,White Mailer Box 5x5x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.29, 1.11, 1.06, 0.92]","['C', 'C', 'C', 'C']"
S-468,White Mailer Box 5.5x3.5x3.5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.9, 0.75, 0.69, 0.64]","['C', 'C', 'C', 'C']"
S-473,White Mailer Box 6x2x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.51, 0.46, 0.41, 0.36]","['C', 'C', 'C', 'C']"
S-959,White Mailer Box 6x2.5x2.375,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.59, 0.51, 0.46, 0.43]","['C', 'C', 'C', 'C']"
S-429,White Mailer Box 6x3x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.61, 0.53, 0.47, 0.45]","['C', 'C', 'C', 'C']"
S-961,White Mailer Box 6x3x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.7, 0.64, 0.58, 0.48]","['C', 'C', 'C', 'C']"
S-960,White Mailer Box 6x3.625x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.73, 0.66, 0.59, 0.57]","['C', 'C', 'C', 'C']"
S-16521,White Mailer Box 6x4x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.71, 0.65, 0.58, 0.55]","['C', 'C', 'C', 'C']"
S-419,White Mailer Box 6x4x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.76, 0.68, 0.64, 0.58]","['C', 'C', 'C', 'C']"
S-430,White Mailer Box 6x4x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.6, 0.6, 0.6, 0.6]","['C', 'C', 'C', 'C']"
S-1722,White Mailer Box 6x4x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.02, 0.91, 0.76, 0.71]","['C', 'C', 'C', 'C']"
S-16522,White Mailer Box 6x5x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.95, 0.85, 0.75, 0.69]","['C', 'C', 'C', 'C']"
S-13359,White Mailer Box 6x5x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.02, 0.91, 0.76, 0.71]","['C', 'C', 'C', 'C']"
S-10695,White Mailer Box 6x5x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.24, 1.11, 1.04, 0.99]","['C', 'C', 'C', 'C']"
S-13360,White Mailer Box 6x5x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.3, 1.19, 1.1, 1.06]","['C', 'C', 'C', 'C']"
S-15074,White Mailer Box 6x5x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.37, 1.25, 1.18, 1.1]","['C', 'C', 'C', 'C']"
S-3061,White Mailer Box 6x6x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.24, 1.12, 1.07, 1.0]","['C', 'C', 'C', 'C']"
S-8264,White Mailer Box 6x6x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.3, 1.19, 1.08, 1.04]","['C', 'C', 'C', 'C']"
S-3385,White Mailer Box 6x6x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.41, 1.26, 1.19, 1.11]","['C', 'C', 'C', 'C']"
S-8265,White Mailer Box 6x6x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.47, 1.36, 1.25, 1.12]","['C', 'C', 'C', 'C']"
S-15075,White Mailer Box 6x6x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.58, 1.44, 1.3, 1.24]","['C', 'C', 'C', 'C']"
S-10696,White Mailer Box 6x6x6,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.66, 1.51, 1.37, 1.29]","['C', 'C', 'C', 'C']"
S-966,White Mailer Box 6.5x3.625x2.5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.76, 0.68, 0.64, 0.58]","['C', 'C', 'C', 'C']"
S-967,White Mailer Box 6.5x4.5x2.5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.98, 0.85, 0.75, 0.7]","['C', 'C', 'C', 'C']"
S-968,White Mailer Box 6.5x4.875x2.625,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.02, 0.9, 0.76, 0.71]","['C', 'C', 'C', 'C']"
S-420,White Mailer Box 6.5x4.875x3.75,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.19, 1.06, 0.98, 0.9]","['C', 'C', 'C', 'C']"
S-807,White Mailer Box 7x2x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.55, 0.47, 0.43, 0.37]","['C', 'C', 'C', 'C']"
S-16523,White Mailer Box 7x3x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.58, 0.53, 0.45, 0.41]","['C', 'C', 'C', 'C']"
S-969,White Mailer Box 7x3x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.64, 0.57, 0.47, 0.45]","['C', 'C', 'C', 'C']"
S-970,White Mailer Box 7x3x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.73, 0.66, 0.59, 0.57]","['C', 'C', 'C', 'C']"
S-16524,White Mailer Box 7x4x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.76, 0.69, 0.64, 0.58]","['C', 'C', 'C', 'C']"
S-465,White Mailer Box 7x4x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.85, 0.73, 0.68, 0.61]","['C', 'C', 'C', 'C']"
S-431,White Mailer Box 7x4x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.95, 0.82, 0.73, 0.68]","['C', 'C', 'C', 'C']"
S-1723,White Mailer Box 7x4x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,12-02-2025 11:56,"[100, 300, 500, 1000]","[1.06, 0.92, 0.85, 0.75]","['C', 'C', 'C', 'C']"
S-21591,White Mailer Box 7x5x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.99, 0.89, 0.8, 0.7]","['C', 'C', 'C', 'C']"
S-11234,White Mailer Box 7x5x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.1, 1.0, 0.91, 0.82]","['C', 'C', 'C', 'C']"
S-16525,White Mailer Box 7x5x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.25, 1.12, 1.07, 1.02]","['C', 'C', 'C', 'C']"
S-971,White Mailer Box 7x5x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.33, 1.22, 1.11, 1.07]","['C', 'C', 'C', 'C']"
S-11235,White Mailer Box 7x5x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.46, 1.33, 1.25, 1.12]","['C', 'C', 'C', 'C']"
S-20996,White Mailer Box 7x6x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.31, 1.21, 1.1, 1.06]","['C', 'C', 'C', 'C']"
S-16526,White Mailer Box 7x6x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.41, 1.3, 1.22, 1.11]","['C', 'C', 'C', 'C']"
S-14292,White Mailer Box 7x7x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.72, 1.58, 1.44, 1.36]","['C', 'C', 'C', 'C']"
S-15076,White Mailer Box 7x7x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.95, 1.74, 1.61, 1.51]","['C', 'C', 'C', 'C']"
S-13361,White Mailer Box 7x7x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[2.13, 1.95, 1.74, 1.61]","['C', 'C', 'C', 'C']"
S-15077,White Mailer Box 7x7x6,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[2.23, 2.06, 1.83, 1.7]","['C', 'C', 'C', 'C']"
S-15078,White Mailer Box 7x7x7,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[2.32, 2.14, 1.92, 1.74]","['C', 'C', 'C', 'C']"
S-421,White Mailer Box 7.125x5x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.3, 1.19, 1.1, 1.06]","['C', 'C', 'C', 'C']"
S-973,White Mailer Box 7.5x3.5x3.25,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.85, 0.73, 0.68, 0.61]","['C', 'C', 'C', 'C']"
S-15079,White Mailer Box 8x2x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.61, 0.53, 0.47, 0.43]","['C', 'C', 'C', 'C']"
S-974,White Mailer Box 8x3x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.7, 0.64, 0.58, 0.48]","['C', 'C', 'C', 'C']"
S-975,White Mailer Box 8x3x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.91, 0.76, 0.7, 0.64]","['C', 'C', 'C', 'C']"
S-976,White Mailer Box 8x4x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.92, 0.82, 0.71, 0.66]","['C', 'C', 'C', 'C']"
S-808,White Mailer Box 8x4x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.06, 0.92, 0.82, 0.73]","['C', 'C', 'C', 'C']"
S-432,White Mailer Box 8x4x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.11, 1.0, 0.92, 0.8]","['C', 'C', 'C', 'C']"
S-16527,White Mailer Box 8x5x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.02, 0.92, 0.87, 0.76]","['C', 'C', 'C', 'C']"
S-15080,White Mailer Box 8x5x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.22, 1.1, 1.02, 0.91]","['C', 'C', 'C', 'C']"
S-13362,White Mailer Box 8x5x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.33, 1.22, 1.11, 1.07]","['C', 'C', 'C', 'C']"
S-10697,White Mailer Box 8x5x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.44, 1.31, 1.24, 1.12]","['C', 'C', 'C', 'C']"
S-15085,White Mailer Box 8x5x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.53, 1.42, 1.3, 1.22]","['C', 'C', 'C', 'C']"
S-16528,White Mailer Box 8x6x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.25, 1.17, 1.08, 1.02]","['C', 'C', 'C', 'C']"
S-13363,White Mailer Box 8x6x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.33, 1.22, 1.11, 1.07]","['C', 'C', 'C', 'C']"
S-10698,White Mailer Box 8x6x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.36, 1.25, 1.17, 1.1]","['C', 'C', 'C', 'C']"
S-3697,White Mailer Box 8x6x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.34, 1.34, 1.34, 1.34]","['C', 'C', 'C', 'C']"
S-15086,White Mailer Box 8x6x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.72, 1.61, 1.52, 1.42]","['C', 'C', 'C', 'C']"
S-11236,White Mailer Box 8x6x6,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.84, 1.72, 1.61, 1.51]","['C', 'C', 'C', 'C']"
S-16529,White Mailer Box 8x7x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.51, 1.37, 1.26, 1.19]","['C', 'C', 'C', 'C']"
S-18160,White Mailer Box 8x7x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.75, 1.63, 1.53, 1.44]","['C', 'C', 'C', 'C']"
S-15087,White Mailer Box 8x7x6,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.86, 1.73, 1.62, 1.52]","['C', 'C', 'C', 'C']"
S-12662,White Mailer Box 8x8x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.53, 1.42, 1.3, 1.24]","['C', 'C', 'C', 'C']"
S-13364,White Mailer Box 8x8x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.71, 1.59, 1.47, 1.37]","['C', 'C', 'C', 'C']"
S-10701,White Mailer Box 8x8x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.83, 1.71, 1.59, 1.47]","['C', 'C', 'C', 'C']"
S-15088,White Mailer Box 8x8x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.86, 1.73, 1.62, 1.52]","['C', 'C', 'C', 'C']"
S-9854,White Mailer Box 8x8x6,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.9, 1.74, 1.66, 1.53]","['C', 'C', 'C', 'C']"
S-11238,White Mailer Box 8x8x8,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[2.02, 1.84, 1.73, 1.62]","['C', 'C', 'C', 'C']"
S-14308,White Mailer Box 9x2x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.63, 0.55, 0.47, 0.45]","['C', 'C', 'C', 'C']"
S-15089,White Mailer Box 9x3x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.8, 0.7, 0.64, 0.58]","['C', 'C', 'C', 'C']"
S-809,White Mailer Box 9x3x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.92, 0.8, 0.71, 0.66]","['C', 'C', 'C', 'C']"
S-13366,White Mailer Box 9x4x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.98, 0.9, 0.75, 0.7]","['C', 'C', 'C', 'C']"
S-433,White Mailer Box 9x4x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.07, 0.95, 0.85, 0.75]","['C', 'C', 'C', 'C']"
S-1724,White Mailer Box 9x4x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.19, 1.06, 0.98, 0.9]","['C', 'C', 'C', 'C']"
S-15090,White Mailer Box 9x5x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.1, 0.98, 0.9, 0.8]","['C', 'C', 'C', 'C']"
S-10699,White Mailer Box 9x5x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.18, 1.04, 0.95, 0.85]","['C', 'C', 'C', 'C']"
S-15091,White Mailer Box 9x5x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.42, 1.29, 1.18, 1.1]","['C', 'C', 'C', 'C']"
S-13367,White Mailer Box 9x5x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.47, 1.36, 1.26, 1.18]","['C', 'C', 'C', 'C']"
S-16530,White Mailer Box 9x6x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.3, 1.19, 1.11, 1.06]","['C', 'C', 'C', 'C']"
S-15092,White Mailer Box 9x6x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.33, 1.24, 1.12, 1.08]","['C', 'C', 'C', 'C']"
S-13368,White Mailer Box 9x6x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.44, 1.3, 1.19, 1.11]","['C', 'C', 'C', 'C']"
S-12663,White Mailer Box 9x6x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.52, 1.41, 1.3, 1.22]","['C', 'C', 'C', 'C']"
S-15093,White Mailer Box 9x6x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.62, 1.51, 1.41, 1.29]","['C', 'C', 'C', 'C']"
S-15094,White Mailer Box 9x6x6,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.81, 1.67, 1.55, 1.44]","['C', 'C', 'C', 'C']"
S-15095,White Mailer Box 9x7x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.55, 1.44, 1.36, 1.24]","['C', 'C', 'C', 'C']"
S-16531,White Mailer Box 9x8x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[2.17, 2.04, 1.86, 1.72]","['C', 'C', 'C', 'C']"
S-843,White Mailer Box 10x2x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.64, 0.57, 0.48, 0.46]","['C', 'C', 'C', 'C']"
S-15096,White Mailer Box 10x3x1,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.7, 0.64, 0.58, 0.53]","['C', 'C', 'C', 'C']"
S-844,White Mailer Box 10x3x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.73, 0.66, 0.59, 0.57]","['C', 'C', 'C', 'C']"
S-845,White Mailer Box 10x3x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[0.98, 0.85, 0.75, 0.7]","['C', 'C', 'C', 'C']"
S-978,White Mailer Box 10x4x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.0, 0.91, 0.76, 0.71]","['C', 'C', 'C', 'C']"
S-979,White Mailer Box 10x4x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.19, 1.06, 0.98, 0.9]","['C', 'C', 'C', 'C']"
S-434,White Mailer Box 10x4x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.26, 1.11, 1.04, 0.95]","['C', 'C', 'C', 'C']"
S-439,White Mailer Box 10x4.875x3.75,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.42, 1.26, 1.12, 1.07]","['C', 'C', 'C', 'C']"
S-16532,White Mailer Box 10x5x2,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.26, 1.11, 1.04, 0.95]","['C', 'C', 'C', 'C']"
S-15097,White Mailer Box 10x5x3,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.29, 1.12, 1.07, 0.98]","['C', 'C', 'C', 'C']"
S-16533,White Mailer Box 10x5x4,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.48, 1.36, 1.26, 1.18]","['C', 'C', 'C', 'C']"
S-10700,White Mailer Box 10x5x5,https://www.uline.com/BL_1351/White-Indestructo-Mailers,03-01-2025 16:46,"[100, 300, 500, 1000]","[1.51, 1.37, 1.29, 1.19]","['C', 'C', 'C', 'C']"
